,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0,0.06,-0.011821966881181402,0.009045623303734283,10.018884658130503,0.433678330719772,0.45000663300848665,0.0,-0.6429753587353811,0.45961480433326823,0.4402165343358548,-10.813507998102223,-10.818055942632736,0.0,900.1158634879771,-0.046268369184180716,899.8054369705571,-0.05509672040590431
1,0.12000000000000001,-0.05072261617808188,0.03722852745578652,10.056115740043,5.390450410844014,5.402364514508394,0.0,-0.6351244804594482,0.24012379918072663,0.8126590611247309,-19.275842827957234,-19.278899431920628,0.0,900.2981121725755,0.2356749566503425,900.1050596127636,-0.17614545340245447
2,0.18,-0.0855979084708913,0.04559002522380093,10.103879016428571,2.254745583335289,2.264055275765765,0.0,-1.0923294280641305,0.12285260308847665,0.6686602322132758,-24.352822145534066,-24.354451573770802,0.0,900.2056870363493,0.5300826354263203,900.0985816757682,-0.19827024930156506
3,0.23999999999999996,-0.1842371736026851,0.03131894080589581,10.144701814032429,1.8440862465094625,1.8525561302602132,0.0,-2.2117631574242957,-0.589738342151398,0.6639570545331964,-26.87943770120533,-26.880193414151897,0.0,900.0598582549013,0.6459521536538168,900.0568974467864,-0.1804034439219049
4,0.3,-0.3582856532761679,-0.006307332682328235,10.170613906131196,0.42876634806368763,0.43607637010622025,0.0,-3.5437305547980062,-0.42867998707614363,0.2840969402525704,-28.010909342416277,-28.008671028453172,0.0,899.8330803769376,0.33207741648987665,899.9672260283897,-0.17936255597849873
5,0.36000000000000004,-0.5771445037211448,-0.026917478090848223,10.207411919095941,5.060738118087235,5.068210778548087,0.0,-3.418617906858585,-0.5382419660171915,0.8811452023057771,-28.493434490071223,-28.491391905908696,0.0,899.9346670313346,-0.19954728796328047,899.9927739415164,-0.23572526037873653
6,0.4200000000000001,-0.7423778385040577,-0.06180723931390299,10.248523614573951,3.3534571260268056,3.3611088346615645,0.0,-2.157818764796504,-0.35947188253252904,0.6110811140502392,-28.694618075470647,-28.693772639832066,0.0,900.2147829376731,-0.3581428772387384,900.147728879639,0.002811811705683427
7,0.48000000000000015,-0.8752923439926982,-0.08552752402963473,10.305224347849789,1.6310112277125324,1.6387163830207667,0.0,-2.6016917853123527,-0.6527321337024945,1.083793362310146,-28.77765639668186,-28.777308405620627,0.0,900.4139789795015,0.06370564747005118,900.0645195020275,-0.031278904514974025
8,0.5400000000000001,-1.0702522437791453,-0.11830621135147942,10.359936534502397,6.186926664273753,6.194650274290833,0.0,-3.7305355404183462,-0.28757933319082896,0.9896398457101929,-28.811796479585183,-28.81165357060843,0.0,900.2777021825846,0.08135747111944093,900.1457868542221,0.07187952450382462
9,0.6000000000000002,-1.278897690694648,-0.14659092507548183,10.435339780037804,4.45791852849873,4.4657042601693355,0.0,-2.9471010456628184,-0.7234017539173457,1.2345695336307303,-28.825810080993236,-28.822913905380197,0.0,899.8498985677583,0.20137927122753332,900.10566264803,0.007485445515862681
10,0.6600000000000003,-1.421752300186079,-0.17637956280313957,10.505743167586242,2.7283370354438468,2.7362698129158094,0.0,-2.0671031795738495,-0.29303131033414664,1.4081054652237415,-28.827200181557824,-28.825455434361693,0.0,899.7399617927855,0.4245322523296729,899.7694246148916,0.11683910832100018
11,0.7200000000000003,-1.5720191633034348,-0.2096050949978538,10.59729564827151,0.9987152509940254,1.0068363908196218,0.0,-3.1352581619638618,-0.6999015047497467,1.373619913294985,-28.826773709349666,-28.821634622856124,0.0,899.4826018563452,0.37125659356533075,899.7166913293561,0.22160644404722268
12,0.7800000000000004,-1.7858940233949505,-0.23629374419750082,10.685693318374753,5.552329866720298,5.560759450176334,0.0,-3.680984379986571,-0.38176243246230757,1.7973889407480153,-28.825295047428398,-28.82015188259754,0.0,899.4870780735592,0.1536698403066245,899.6477024232383,0.06534381706347717
13,0.8400000000000004,-1.9725906536876368,-0.2739138248197901,10.790983996633965,3.8228827645833263,3.8314641342703517,0.0,-2.44824225771109,-0.6169466724928278,1.5580992896795334,-28.822403148615706,-28.823859593565917,0.0,899.7154712204393,0.2568395873885714,899.526757642284,-0.027536351873762285
14,0.9000000000000005,-2.104346239121829,-0.2995798463960792,10.899466531669741,2.0935246234463474,2.1019656986275947,0.0,-2.293793492770679,-0.5257909162526601,2.120434097954859,-28.822989376750233,-28.826716853732762,0.0,899.7861802300629,0.09437795620698962,899.620557354225,-0.04879175119309284
15,0.9600000000000005,-2.2809303716262463,-0.3387454053426413,11.016893447745876,0.3639777643752824,0.37228766612700337,0.0,-3.576461980948353,-0.490588401931603,1.8224845488894479,-28.830401602067198,-28.829931475550566,0.0,899.8942549866573,-0.005429984278431216,900.1205324649728,0.021345522122979715
16,1.0200000000000005,-2.4983035104526454,-0.3657840061341936,11.145846469347587,4.917267937708909,4.925741803045646,0.0,-3.326409862521691,-0.6819794244557308,2.362160774652273,-28.833441446882336,-28.827276074938446,0.0,899.6839999193811,-0.30342396594957216,900.2516952093841,0.10066919123442983
17,1.0800000000000005,-2.6581738513164,-0.4046818452637574,11.275814497849336,3.18723192717753,3.196050402539223,0.0,-2.1206381429040895,-0.3945981655664225,2.1689117395012016,-28.834687945224776,-28.829610243711414,0.0,899.8651262097866,-0.1974476343522072,900.4693501931223,-0.008336609691635659
18,1.1400000000000006,-2.7953961410649386,-0.4354780772327073,11.42408159324461,1.4571384785540076,1.4662784129413389,0.0,-2.7568414709921383,-0.7760661243266134,2.5183497875370557,-28.835199045791885,-28.82941703864078,0.0,899.8042565796367,-0.21772602572727492,900.3355462888886,0.09567365782749952
19,1.2000000000000006,-2.997305599372651,-0.47134230261707905,11.568067079823305,6.010206841118687,6.019844535054939,0.0,-3.7557084178589704,-0.3621888157189338,2.5638011979314,-28.835408606814504,-28.82356831990806,0.0,899.4989455946613,-0.3139652827411675,900.2675891218446,-0.010099602494572242
20,1.2600000000000007,-3.2013308548574626,-0.5076147059653355,11.733444979376229,4.2800802719940485,4.290369259840741,0.0,-2.8093523126371345,-0.8119476999965826,2.651975250803745,-28.835494529995206,-28.826177810627087,0.0,899.7639807262344,-0.18667184303370507,900.3088260577307,0.04900683583017347
21,1.3200000000000007,-3.3399069864746833,-0.5408741375904081,11.893973307207467,2.549951562714364,2.560686623713943,0.0,-2.1029169655710347,-0.4211727641414765,2.9661058765157278,-28.835454278030827,-28.831035854547466,0.0,899.964375109398,0.07641734753480396,899.9960068728071,0.0023487185387704736
22,1.3800000000000008,-3.497001172190505,-0.5817116030476844,12.073317611064326,0.8200439532654755,0.8307979808474473,0.0,-3.2750997592428552,-0.7421880522482142,2.8036304971538,-28.826816060280457,-28.83215328015941,0.0,899.9180933585665,0.0952460588141736,899.5397973045776,0.09653370650927548
23,1.4400000000000008,-3.7133457136073433,-0.6128384040954286,12.252649626147424,5.373638163147319,5.384006836620335,0.0,-3.6053319321990407,-0.551027647757898,3.317977989094358,-28.826072712233124,-28.834159740974002,0.0,900.2192618175513,-0.2656595345437264,899.6879346108291,-0.09412140801354607
24,1.5000000000000009,-3.8923729464522885,-0.6575431520307744,12.444426202798224,3.6440063801398708,3.6539377040607164,0.0,-2.326627480732502,-0.6440997682927587,3.016970146932781,-28.82895440340931,-28.83498246883176,0.0,900.2033948856525,-0.4337701535807689,899.8565390987322,-0.4961904452837944
25,1.560000000000001,-4.023560940240448,-0.6893050596787385,12.643450916307179,1.914301399476031,1.9238307118579456,0.0,-2.3965556765461935,-0.7035309967012673,3.5733436362167716,-28.827617052890773,-28.835319806472487,0.0,900.4873840469903,-0.4714841100159498,899.7232467863182,-0.7999777426907931
26,1.620000000000001,-4.207147496126006,-0.7338753318221063,12.846580516092082,0.1845363091264165,0.19370822040674618,0.0,-3.6439357504164525,-0.5244137845851828,3.323301908880208,-28.832299541771604,-28.835458120575886,0.0,900.8017751717789,-0.6032418431149673,900.0345985589427,-0.691671735681492
27,1.680000000000001,-4.421465760987147,-0.7686841417226531,13.065197995890001,4.737964512694365,4.7467646852327015,0.0,-3.1751121152528388,-0.849919833770771,3.766091851109369,-28.82511391452972,-28.835514831311905,0.0,900.8309100321917,-0.4065754325253301,899.5181801710102,-0.7277125178927367
28,1.740000000000001,-4.573489707261847,-0.8122375098827046,13.28087000395101,3.008396170154242,3.0166332396002282,0.0,-2.066391969579575,-0.46527764164469093,3.6875065616928486,-28.827737809791444,-28.835538083452246,0.0,900.7107884197288,-0.04438952514010542,899.8129777849155,-0.7994778800523042
29,1.8000000000000012,-4.7140740027399515,-0.8515733962050447,13.516352333258803,1.2787330332754383,1.286500726703986,0.0,-2.8869064464401757,-0.8919981208905516,3.8823616674594943,-28.827690482582653,-28.835547617122106,0.0,900.7888134078935,-0.1006214662385987,899.7535334612837,-0.9606589978775317
30,1.8600000000000012,-4.9201822568962985,-0.8913560060834749,13.74679113210797,5.832149808556046,5.83955308341501,0.0,-3.721255527069566,-0.4798783155538059,4.076423867945293,-28.83232965539703,-28.835551526044842,0.0,900.9916830189924,-0.2620518024004009,900.0446632786989,-0.8833617962108337
31,1.9200000000000013,-5.116556152407362,-0.9364462920587308,13.997403177821653,4.1021651902701635,4.109419953539611,0.0,-2.637864596665645,-0.8859329939304132,4.0075029174544365,-28.834232063581705,-28.835553128751283,0.0,900.9882491424459,-0.2942844646251322,900.1403713444042,-0.9223541290065174
32,1.9800000000000013,-5.2499415913265635,-0.9740978353847213,14.244555486354201,2.372092726284949,2.3792867501057415,0.0,-2.1332072745770807,-0.5790544174397557,4.430940999410186,-28.835012123096817,-28.835553785880606,0.0,900.8636925865318,-0.07976078968810289,900.094345671692,-0.3441187631252234
33,2.0400000000000014,-5.412671987158031,-1.0222796511209833,14.50671417691214,0.6419843710315165,0.6491535165120883,0.0,-3.3747328708907096,-0.7712422077036829,4.185562906428275,-28.835331965271166,-28.83555405531169,0.0,901.4306925192279,-0.22072581686098044,900.0256966934903,-0.3954354443127548
34,2.1000000000000014,-5.628274283823316,-1.0587735848816007,14.77293658365661,5.195046628375742,5.2022055777321565,0.0,-3.474573219587276,-0.732690703884217,4.736712385237918,-28.835463105863745,-28.835554165781737,0.0,901.1443703018979,-0.23476326683654203,900.0073823856334,-0.43997551394565304
35,2.1600000000000015,-5.7974342466597655,-1.109649783471619,15.046229095884264,3.4649241408688614,3.4720723267024844,0.0,-2.189076234227595,-0.6649693991479905,4.4232195964212275,-28.835241806794084,-28.835554211075813,0.0,900.7369818964232,-0.21342311562059418,899.9854482556859,-0.25669536958797523
36,2.2200000000000015,-5.927601449697172,-1.1480078115233232,15.330517643075678,1.7348052319301974,1.7419390735939881,0.0,-2.485953146936782,-0.8657951970121429,4.9151656062440745,-28.835426139510766,-28.835554229646938,0.0,900.5390119399382,0.26425326963869794,900.0352239916584,0.11943385813241558
37,2.2800000000000016,-6.116134861463129,-1.1967964654312424,15.614732233558701,0.004677857826470344,0.011805819633147863,0.0,-3.655711649072753,-0.5684567646473766,4.760154746870707,-28.83550171864269,-28.835554237261327,0.0,900.2994170082821,0.0647892173650602,900.0624049391205,0.1670194714028096
38,2.3400000000000016,-6.324261565846034,-1.239543098289252,15.917120714528089,4.557799296436926,4.564857872502422,0.0,-2.9833241054851274,-0.986475295629236,5.061343783784512,-28.832785397657105,-28.83555424038332,0.0,900.0401269532699,0.5445362558148825,899.8546517147022,0.3236734338903847
39,2.4000000000000017,-6.467253321903038,-1.286704645012811,16.21367091056557,2.8279590457120207,2.834724618048824,0.0,-2.0112573627837693,-0.5532902018189159,5.116522177172296,-28.827670799899085,-28.835554241663377,0.0,900.0013073586563,0.5876700044808003,899.6429533672806,0.2780961488168567
40,2.4600000000000017,-6.610496126116932,-1.3339961036052124,16.52975968429941,1.0983292059652214,1.1045913635364766,0.0,-2.9892262604576647,-0.9682176311392396,5.154449380645677,-28.826410415296753,-28.835554242188213,0.0,900.108251593444,0.718831057897897,899.6872540850378,0.14857436821800843
41,2.520000000000002,-6.817920966622288,-1.3772493616363837,16.841766394142443,5.65191505975697,5.6576888105809395,0.0,-3.63103692642534,-0.6139610186401848,5.481383584648427,-28.827033615240314,-28.83368117593214,0.0,899.9009063755122,0.47388765255777765,899.7475831854041,0.0014983013442344275
42,2.580000000000002,-7.004093534909,-1.4302288479411118,17.17076296551027,3.922177337912956,3.927650344878808,0.0,-2.442951956683384,-0.9261065416072433,5.275539813681104,-28.832060270962497,-28.834421257751508,0.0,899.98069164546,0.205697313235079,900.0031403429396,-0.21409622733731304
43,2.640000000000002,-7.131798513221063,-1.4722845640162712,17.49872197810919,2.192205194746279,2.1975934921827474,0.0,-2.1556028500267,-0.7413001982276938,5.763547596183707,-28.834121602442167,-28.834069826434533,0.0,899.9460457999413,0.33559949246425885,900.2346915018661,-0.2571088415188609
44,2.700000000000002,-7.298645669215737,-1.5265351517106212,17.837074235132057,0.4621378192366299,0.4675472414338602,0.0,-3.425819496673681,-0.7870792884507527,5.4905674570264384,-28.834966830957406,-28.83415610416012,0.0,899.9582336069949,0.23957714460426294,900.232975725159,-0.1690993956612779
